refArea,Indicator Code,Value,Observation URI,references,publisher,dataset,refPeriod
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.073351e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.075929e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.038589e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.078706e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.424521e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.572293e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.522968e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.67228e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.770211e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2.998694e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,3.307152e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,3.331936e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,3.336056e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,3.327749e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,3.337555e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.4e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1977,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1977
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.33e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1978,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1978
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.7e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1979,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1979
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2.94e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.35e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.78461e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1982,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1982
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4.84325e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1983,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1983
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4.59139e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1984,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1984
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4.698688e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1985,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1985
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4.591095e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1986,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1986
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,5.524003e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1987,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1987
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,6.134608e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1988,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1988
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,6.690622e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1989,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1989
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.421032e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1990,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1990
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.217977e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1991,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1991
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.505384e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1992,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1992
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,9.766513e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1993,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1993
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.33995e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1994,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1994
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.36532e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1995,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1995
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.653e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1996,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1996
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.795e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1997,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1997
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.960571e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1998,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1998
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2.202001e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2.364001e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.3e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2.395e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2.614e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.587e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2.838e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.215e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4.283e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.077e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2.999e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.567e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3.37e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4.127202e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,7.159896e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,8.005591e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,8.379067e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,7.854324e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,8.763605e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,5.546897e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4.963206e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.015401e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.285684e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1.55148e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,4.53182e-01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1977,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1977
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,3.394469e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1978,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1978
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,2.718639e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1979,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1979
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,4.185307e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,6.464542e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,5.547944e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1982,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1982
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,8.93472e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1983,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1983
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,1.306338e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1984,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1984
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,1.148989e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1985,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1985
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,1.12172e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1986,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1986
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,1.14314e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1987,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1987
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,1.288474e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1988,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1988
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,1.443129e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1989,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1989
http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.IR.ZS,3.375062e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.IR.ZS-1990,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1990
